X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
1301027.70789985,137330.641474932,223,352141,0000000,350,Domino'S Pizza #7129,Domino'S Pizza #7129,26019 104TH AVE SE #104,98030
1256773.40664485,202214.280736268,224,352145,0000000,350,Domino'S Pizza #7142,Domino'S Pizza #7142,6540 CALIFORNIA AVE SW,98136
1273514.6595796,227412.34385711,225,352146,0000000,350,Domino'S Pizza #7144,Domino'S Pizza #7144,1427 BROADWAY,98122
1281408.1752886,208748.509465694,226,352147,0000000,350,Domino'S Pizza #7145,Domino'S Pizza #7145,4436 RAINIER AVE S #A,98118
1302555.79112977,114557.834002271,227,6002397,0000000,600,State Park - Auburn Narrows,State Park - Auburn Narrows,212th Ave SE and SE 13th Pl,00000
1301215.5608706,117835.254940853,228,6002396,0000000,600,Lea Hill Tennis Courts,Lea Hill Tennis Courts,212th Ave SE and SE 13th Pl,00000
1303369.72585361,111391.338038683,229,1981,0000000,120,Muckleshoot Indian Cemetery,Muckleshoot Indian Cemetery,Scenic Dr & Dogwood St SE,98092
1280486.12496735,232140.641159028,230,2139,0000000,600,Japanese Teahouse,Japanese Teahouse,Lake Washington Blvd E & E Madison St,00000
1301889.51162244,183020.330607191,231,1514,737567,420,Boeing Renton,Boeing Renton,635 Park Ave N,98057
1309551.49990736,272508.796971098,232,248,0000000,600,East Norway Hill Park,East Norway Hill Park,119th Ave NE & NE 154th St,00000
1268998.62497653,225350.999882683,233,1851,0000000,60,South Arcade 98 Union Bldg,South Arcade 98 Union Bldg,1st Ave & Union St,00000
1270853.72297236,172761.224156931,234,1214,0000000,600,Moshier Memorial Park,Moshier Park,S 156th Way & 4th Ave S,00000
1262856.00209118,199231.664982349,235,650065,478814,65,Seattle Police Southwest Precinct,SPD SW Precinct,2300 SW Webster St,98106
1269684.4999171,228404.578093097,236,650067,840695,65,Seattle Police West Precinct,SPD West Precinct,810 Virginia St,98121
1279792.73987119,199881.227987692,237,650068,486615,65,Seattle Police South Precinct,SPD South Precinct,3001 S Myrtle St,98108
1301589.84129003,138295.995515361,238,3400012,879919,340,Kent Public Health Center,Kent Public Health Center,25742 104th Ave SE,98030
1310052.23840719,132567.998113111,239,3400013,805031,340,Birch Creek Public Health Center,Birch Creek Public Health Center,13111 SE 274th St,98030
1269165.01801644,218941.753842935,240,6300013,763818,630,Pier 36-Coast Guard,Pier 36 - CG,1519 Alaskan Way S,98134
1278554.99497136,249351.106081858,241,6007093,0000000,600,Ravenna Ravine,Ravenna Ravine,6215 24th Ave NE,98115
1315075.00001518,224736.000128433,242,207,80,662,Sammamish High School,Sammamish,100 140th Ave SE,98005
1274915.1174086,250134.875511691,243,2050,333328,530,Bartell Drugs-Roosevelt,Bartell Drugs-Roosevelt,6500 Roosevelt Way NE,98115
1264472.99984144,233932.000109106,244,1057,417651,660,St. Anne School,St. Anne,101 W Lee St,98119
1300874.99987194,152447.000021681,245,389,630373,660,Panther Lake Elementary School-Kent,Panther Lake,10200 SE 216th St,98031
1273393.00004603,189892.999932691,246,1281,522417,660,Our Lady of Lourdes School,Our Lady of Lourdes,10243 12th Ave S,98168
1265911.9999162,182100.000098765,247,1204,12387,660,St. Bernadette School,St. Bernadette,1028 SW 128th St,98146
1297143.00011811,120114.000055268,248,39,32,660,Dick Scobee Elementary School,Dick Scobee,1031 14th St NE,98002
1348903.99994236,228239.000012189,249,6600673,1008614,660,Rachel Carson Elementary School,Rachel Carson,1035 244th Ave NE,98074
1303649.99989936,246381.000145435,250,475,8634,660,Lakeview Elementary School,Lakeview,10400 NE 68th St,98033
1510157.99994028,259193.000111938,251,6600330,21149,666,Skykomish K-12 School,Skykomish K-12,105 6th St N,98288
1321653.99998052,221718.999928847,252,226,84,660,Phantom Lake Elementary School,Phantom Lake,1050 160th Ave SE,98008
1274237.99999644,231305.00011377,253,830,454290,660,Lowell Elementary School,Lowell,1058 E Mercer St,98102
1304343.00015378,263972.000068352,254,507,42811,662,Juanita High School,Juanita,10601 NE 132nd St,98034
1304343.00015378,263973.000066355,255,6600692,42811,664,Futures School,Futures,10601 NE 132nd St,98034
1280637.99999169,261688.000043184,256,1093,12282,662,Nathan Hale High School,Nathan Hale,10750 30th Ave NE,98125
1265415.99992394,188334.00009793,257,1199,12268,660,Mount View Elementary School,Mount View,10811 12th Ave SW,98146
1304710.00007594,242003.000043184,258,2743,8640,664,Emerson K-12,Emerson K-12,10903 NE 53rd St,98033
1302276.7539582,182442.849478692,259,350971,0000000,350,Boeing Co.-Garden Plaza,Boeing Co. -,1221 N 6TH ST,98055
1268374.62786494,228191.462049514,260,1807,834712,360,Ramada Inn Seattle,Ramada Inn Seattle,2200 5th Ave,98121
1284563.04201035,278458.724047601,261,1228,91307,390,Lake Forest Park Library,Lake Forest Park Lib,17171 Bothell Way NE,98155
1296702.75001436,123783.633135945,262,2200,0000000,63,Auburn DSHS,Auburn DSHS,2702 I St NE,98002
1266502.25004803,211715.749922276,263,1761,0000000,630,Pier 102,Pier 102,Harbor Island,98134
1273397.51086378,226948.132843271,264,2655,442834,330,Polyclinic-Broadway,Polyclinic-Broadway,1001 Broadway Ave,98122
1302954.39531945,262764.541525275,265,513,44972,600,North Kirkland Community Center Park,North Kirkland Community Center Park,12421 103rd Ave NE,98034
1270504.35687318,223778.424943849,266,1561,832858,60,Dexter Horton Bldg,Dexter Horton Bldg,710 2nd Ave,98104
1275884.04886968,248809.453949943,267,960,0000000,600,Cowen Park,Cowen Park,Brooklyn Ave & NE 62th St,98115
1271352.0930386,222961.293047935,268,1800,0000000,60,Prefontaine Bldg,Prefontaine Bldg,110 Prefontaine Pl S,98104
1297536.54132578,164788.304407269,269,351610,0000000,350,Chopstick Teriyaki,Chopstick Teriyaki,101 SW 41ST ST H,98057
1272738.03941369,229505.306206599,270,351611,0000000,350,Chopsticks - Teriyaki & Sushi,Chopsticks - Teriyaki And Sushi,1631 E OLIVE WAY,98102
1278818.81990303,165515.178937778,271,1646,398408,360,Hilton-Airport,Hilton Airport,17620 Pacific Hwy S,98188
1275266.54288685,214689.285969943,272,2083,465830,530,Hilltop Red Apple Market,Hilltop Red Apple Market,2701 Beacon Ave S,98144
1290646.11514603,269795.552069515,273,261,0000000,600,Saint Edward State Park,Saint Edward State Park,NE 145th  & Juanita Dr,00000
1271257.2861416,224068.084469527,274,2401,0000000,64,Columbia Center Post Office,Columbia Center Post Office,701 5th Ave,98104
1262277.04590003,256404.26487577,275,1007,248807,120,Crown Hill Cemetery,Crown Hill Cemetery,8712 12th Ave NW,98117
1264516.46596186,229225.097121358,276,1734,455960,60,Northwest Industrial Bldgs,Northwest Industrial Bldgs,3131 Western Ave,98121
1271810.99992919,164457.999949768,277,6600614,144,664,Puget Sound Skills Center,Skills Center,18010 8th Ave S,98148
1328988.00007628,258710.000093684,278,6600123,12141,660,Albert Einstein Elementary School,Albert Einstein,18025 NE 116th St  ,98052
1321477.00000644,163325.999917194,279,742,595133,660,Ridgewood Elementary School,Ridgewood,18030 162nd Pl SE,98058
1276301.00013553,281054.000025019,280,1239,16162,660,St. Mark Parish School,St. Mark,18033 15th Pl NE,98155
1259293.00003086,250739.999957606,281,6600216,321810,664,Salmon Bay K-8 School ,Salmon Bay,1810 NW 65th St,98117
1306581.99994086,279801.999904349,282,2141,180835,663,University of Washington-Bothell,UW Bothell,18115 Campus Way NE,98011
1269009.30080819,235392.176650688,283,350952,0000000,350,Boat House Deli,Boat House Deli,1818 WESTLAKE AVE N,98109
1274542.00004461,151032.999896944,284,1369,384842,660,St. Philomena Catholic School,St. Philomena,1815 S 220th St,98198
1237793.00005195,158041.999986514,285,6600622,21173,665,Administration Center-Vashon Island,Admin,20414 Vashon Hwy SW,98070
1274982.74817885,250498.690072775,286,2293,341649,530,Roosevelt QFC,Roosevelt QFC,6600 Roosevelt Way NE,98115
1346587.53508711,245530.477896348,287,653,0000000,600,Kathryn C. Lewis Natural Area,Kathryn C Lewis Park,23600 NE Union Hill Rd,98053
1272776.24996719,275815.10597527,288,1235,0000000,600,Ridgecrest Park,Ridgecrest Park,NE 163rd St,98155
1359345.25005719,251880.589868024,289,901024,0000000,904,Ames Creek Farm,Ames Creek Farm,27307 NE 100th,98104
1236485.12996428,173992.05010736,290,904002,0000000,904,Blue Dog Farm,Blue Dog Farm,10323 SW 156th St,98070
1269338.00356285,225174.609815523,291,351581,0000000,350,Chip & Drew'S Express,Chip & Drew'S Express,1301 2ND AVE #1700,98101
1264090.09345503,250239.802467182,292,351598,0000000,350,Chocolat Vitale Inc,Chocolat Vitale Inc,6257 3RD AVE NW,98107
1269326.68731253,229782.382424101,293,351008,0000000,350,Bon Appetit/Amazon,Bon Appetit/Amazon,202 WESTLAKE AVE N,98109
1302866.06774019,227831.171431527,294,351012,0000000,350,Boom Noodles,Boom Noodle,505 BELLEVUE WAY NE,98004
1271069.29242311,224106.199550778,295,351041,0000000,350,Bowls & Noodles,Bowls & Noodles,701 5TH AVE 114,98104
1265658.28946561,256179.924117103,296,351042,0000000,350,Box And Bottle,Box And Bottle,8576 Greenwood AVE N,98103
1404870.85159111,181947.585049272,297,351047,0000000,350,Boxley'S,Boxley'S,101 W NORTH BEND WAY,98045
1270566.32820594,221940.653028861,298,620016,839282,62,416 Occidental Ave Building,416 Occidental Ave Bldg,416 Occidental Ave S,98104
1281870.73801178,207066.389142275,299,2107,493333,530,Southeast Neighborhood Cntr,Southeast Neighborhood Cntr,3815 S Othello St,98118
1280400.68714611,161613.969876692,300,6007626,984243,600,Matt Griffin YMCA,Matt Griffin Y,3595 S 188th St ,98188
1265426.99990194,227643.984141856,301,1773,0000000,630,Victoria Clipper,Victoria Clipper,Alaskan Way & Cedar St,98121
1358695.77005695,274352.677141607,302,6006925,0000000,600,4th Avenue Open Space,4th Avenue Open Space,NE Cherry Valley Rd and 4th Ave NE,98019
1264058.72540753,283150.413483098,303,2272,142993,530,Richmond Beach QFC,Richmond Beach QFC,600 NW Richmond Beach Rd,98177
1284746.45109236,194795.430088431,304,6002283,0000000,600,Rainier Beach Playfield,Rainier Beach Playfield,32nd Ave E and E John St,00000
1271260.40949494,204743.531911358,305,1560,487423,60,Design Center Northwest,Design Center Northwest,5701 6th Ave S,98108
1273744.29593135,261132.481141105,306,2356,253880,390,Northgate Library,Northgate Lib,10548 5th Ave NE,98125
1309212.31489019,224456.403902858,307,6002604,0000000,600,Wilburton Hill Park,Wilburton Hill Park,340th Ave NE to 564th Ave NE and NE 205th St to SE 80th St,00000
1268695.85917786,268029.91846168,308,350199,0000000,350,Albertsons #410-Meat,Albertsons #410,13050 AURORA AVE N,98133
1237744.16747244,168374.666985184,309,350150,0000000,350,Aj'S Espresso @ 17311 Vashon Hwy Sw,Aj'S Espresso,17311 VASHON HWY SW,98070
1273113.67416111,115788.58810243,310,351127,0000000,350,"Burger Express; The","Burger Express; The",32805 PACIFIC HWY S,98003
1395300.83923511,194837.95231311,311,351710,0000000,350,Coffee Express-O,Coffee Express-O,7936 RAILROAD AVE SE,98065
1353712.30003703,141704.234105691,312,6002655,0000000,600,Big Bend Natural Area,Big Bend Natural Area,SE 243rd St & 270th Ave SE,98038
1348135.99983793,71010.999836266,313,6600048,861125,665,Enumclaw Administration,Enumclaw Admin,2929 McDougall Ave,98022
1299519.91006245,288393.509952277,314,903048,0,903,Bothell Farmers Market,Bothell Farmers Market,23718 Bothell Everett Hwy,98021
1257175.96915995,215744.805512443,315,902003,462050,902,Alki Bike and Board,Alki Bike and Board,2606 California Ave SW,98116
1278095.31806919,154892.794342682,316,902005,391412,902,Angle Lake Cyclery,Angle Lake Cyclery,20804 International Blvd,98198
1266597.15208919,174377.996842027,317,902008,597046,902,Bicycles West,Bicycles West,804 SW 151st St,98166
1288591.92404445,165274.05409193,318,902009,602026,902,Bicycles West-Andover Park,Bicycles West,1185 Andover Park W,98188
1281823.90116319,206785.363457605,319,902011,483682,902,Bike Works,Bike Works,3709 S Ferdinand,98118
1259551.32989478,169798.756000519,320,6007595,0000000,600,Indian Trail Site,Indian Trail Site,E Spring St,00000
1259628.72442502,283306.428591028,321,1296,0000000,600,Richmond Beach Saltwater Park,Richmond Beach Park,Richmond Beach Dr NW,98177
1271981.3850871,151380.972954273,322,1354,0000000,600,Des Moines Fieldhouse Park,Des Moines Fieldhouse Park,S 219th St & 11th Ave S,98198
1271248.33799678,140010.47108902,323,1368,0000000,600,Saltwater State Park,Saltwater State Park,Marine View Dr S & S 257th St,00000
1285693.57190153,207155.590079352,324,1031,0000000,600,Ferdinand St Playground,Ferdinand St Playground,50th Ave S & S Ferdinand St,00000
1279612.76811828,200195.799865097,325,920,0000000,600,Van Asselt Playfield,Van Asselt Playground,S Myrtle Pl & Beacon Ave S,98108
1257070.45690377,212866.689549521,326,2670,470933,330,Swedish West Seattle Primary Care,Swedish West Seattle,3400 California Ave SW,98116
1266749.18196885,228134.006455764,327,2671,832972,330,UW Clinic Belltown,UW Clinic Belltown,2505 2nd Ave,98121
1265825.76189969,209129.260016516,328,1609,469920,510,Gray Line of Seattle,Gray Line of Seattle,4500 West Marginal Way SW,98106
1282112.07709603,212545.327987522,329,6007203,0000000,600,Hunter Boulevard,Hunter Boulevard,"Hunter Blvd S, S Hanford St to S Spokane St",98144
1269030.30207853,226124.177142099,330,1546,832898,60,Columbia Bldg,Columbia Bldg,1516 2nd Ave,98101
1275251.24993844,272582.424120441,331,6002262,0000000,600,Paramount Park,Paramount Park,946 NE 147th St,98155
1252829.26000561,249151.818094611,332,6007109,0000000,600,Northwest 60th Viewpoint,Northwest 60th Viewpoint,6001 Seaview Ave NW,98107
1276320.83506961,147853.796937764,333,6002539,0000000,600,City Park-Des Moines,City Park - Des Moines,E Madison St and E Galer St,00000
1268844.17613845,226870.792118683,334,1832,874926,60,Securities Bldg,Securities Bldg,3rd Ave & Stewart St,98101
1291024.99988694,142007.297147855,335,428,0000000,600,Naden Park,Naden Park,Naden Ave,98032
1285175.28586461,278336.01595968,336,1227,94150,180,Lake Forest Park City Hall,Lake Forest Park CH,17711 NE Ballinger Way,98155
1258628.50004752,234863.71904619,337,2147,0000000,630,Pier 91,Pier 91,16th Ave W & W Garfield St,98119
1256422.3748666,249214.921971023,338,901,0000000,600,Ballard Playground,Ballard Playground,NW 60th St & 28th Ave NW,98107
1303026.5454376,249500.702239349,339,468,34689,390,Kirkland Library,Kirkland Lib,308 Kirkland Ave,98033
1279778.46660577,263579.801049605,340,1576,838454,63,Lake City Worksource,Lake City Worksource,11536 Lake City Way NE,98125
1277194.42288935,210142.856086433,341,1177,464557,300,Jefferson Park Golf Course,Jefferson Park GC,4101 Beacon Ave S,98108
1272389.95415185,225543.062162608,342,1520,444607,330,Cabrini Medical Tower,Cabrini Medical Tower,901 Boren Ave,98104
1261190.51198386,232352.392047852,343,6300003,434211,630,"Piers 86, 88-Grain Terminal","Piers 86, 88",955 Alaskan Way W,98119
1404888.56513835,184808.418894514,344,6005058,0000000,600,Tollgate Farm - North Bend,Tollgate Farm - North Bend,340th Ave NE to 564th Ave NE and NE 205th St to SE 80th St,00000
1261866.66712761,201486.806141347,345,1110,492081,120,Forest Lawn Cemetery,Forest Lawn Cemetery,6701 30th Ave SW,98126
1270699.7498551,222384.952993274,346,660042,450518,66,Station 10,10,301 2nd Ave S,98104
1323288.04001953,139985.046927273,347,6005319,0000000,600,Covington Open Space,Covington Open Space,SE 47th Pl and 192nd Ave SE,00000
1280202.6248782,216304.546847016,348,90021,0000000,90,Mount Baker Neighborhood,Mount Baker,S Walker St & 31st Ave S,98144
1278500.58825603,133602.503590018,349,570016,679202,570,All Saints Lutheran Church P&R,All Saints Lutheran Church P&R,27225 Military Rd S,98001
1280578.60706586,130217.373877361,350,6002566,0000000,600,Bingaman Pond Natural Areal,Bingaman Pond Natural Area,S 284th Pl and 37th Ave S,98003
1279122.25007044,136077.734531939,351,660019,678049,66,Station 73,73,26512 Military Rd S,98032
1259651.87496927,243113.015539691,352,660032,423021,66,Station 23,23,1735 W Thurman St,98119
1319171.62010278,233613.710063264,353,570100,0000000,570,Overlake P&R,Overlake P&R,2650 152nd Ave NE,98052
1272888.35899495,259981.832195684,354,570101,0000000,570,Northgate TC Extension P&R,Northgate TC Extension P&R,3rd Ave NE & NE 103rd St,98125
1293465.99992619,143105.000004932,355,570104,803257,570,Kent Garage at Kent Station P&R,Kent Garage at Kent Station P&R,320 Ramsay Way,98032
1274975.13008386,279160.340098441,356,570107,1002811,570,Bethel Lutheran Church P&R,Bethel Lutheran Church P&R,17418 8th Ave NE,98155
1264554.52592511,229241.003585607,357,350953,0000000,350,Boat Street Cafe,Boat Street Cafe,3131 WESTERN AVE,98121
1320857.78011627,228136.116031602,358,350955,0000000,350,Boba Express,Boba Express,15600 NE 8TH ST PM3,98008
1274555.18735419,117818.676233858,359,350956,0000000,350,Boba Smoothies,Boba Smoothies,2004 B S COMMONS #C-6,98003
1287493.75137202,170531.417592943,360,350957,0000000,350,Boba Smoothies #90975,Boba Smoothies #9075,2800 SOUTHCENTER MALL,98188
1310038.69775186,212645.449834526,361,350958,0000000,350,Boba T,Boba T,12750 SE 39TH ST H 1,98006
1269616.52465935,226432.753296599,362,350959,0000000,350,Bobachine Cafe,Bobachine Cafe,1514 4TH AVE,98101
1278295.57947969,157434.810256019,363,350960,0000000,350,Bobs Burgers,Bob'S Burgers,20054 INTERNATIONAL BL S,98198
1291974.69844685,110724.800657853,364,350964,0000000,350,Boeing Co - 17-44 Bldg,Boeing Co -,17 44 BUILDING,98002
1276175.54763052,197025.252728522,365,350965,0000000,350,Boeing Co Bldg 2-22,Boeing District Office,7755 E MARGINAL WAY S,98108
1321836.49469428,216400.39409627,366,350967,0000000,350,Boeing Co.-33-07 Cafe,Boeing Co - Bldg 33-07,2760 160TH AVE SE,98008
1277513.62369452,191196.699096933,367,350970,0000000,350,Boeing Co.-D.C. Cafeteria,Boeing Co.,63RD BG 9 94,98124
1279069.35483502,186951.140002772,368,350972,0000000,350,Boeing Co.-Plant Ii-Duw. Bldg 11-14,Boeing Co,2925 S 112TH ST,98124
1275326.58673002,194537.014266685,369,350973,0000000,350,Boeing Co.-South Park Diner,Boeing Co -,15-35.2 BLDG,98124
1276541.44125569,176405.663718432,370,350975,0000000,350,Boeing Company -22-01/Spares,Boeing  Co.,BLDG 22 001 1,98188
1273833.84234019,199439.212467521,371,350977,0000000,350,Boeing Flight Test & 3-800 Bldg,Boeing Co,7400 E MARGINAL WAY S,98108
1276488.0417562,195540.440081358,372,350978,0000000,350,Boeing/ Eurest  14-01 Bldg.,Boeing/ Eurest  14-01 Bldg.,8621 EAST MARGINAL WAY S,98108
1272860.65760678,210836.647349775,373,350980,0000000,350,Bogart'S Airport Way,Bogart'S Airport Way,3924 AIRPORT WAY S,98108
